snapshot_date,asset_count,feature,mean,std,min,max
2026-04-30,29,mom_21d,0.05366126650680339,0.08630958764405691,-0.09035718495815193,0.33815551537070543
2026-04-30,29,mom_63d,0.048139848821802646,0.18964918268799635,-0.36857061665245794,0.8586050037907522
2026-04-30,29,vol_21d,0.21124931317483683,0.15088106490472022,0.013788883180264996,0.7680435765606549
2026-04-30,29,vol_63d,0.2440683442859317,0.18416292820442223,0.01591140442899419,0.913356705762937
2026-04-30,29,drawdown_63d,-0.04166105353899057,0.04837946229725974,-0.21567243205082953,0.0
